customer_id,R,F,M,RFM_score,segment,total_orders,total_revenue,recency_days,first_product_cat,first_channel,ever_subscribed
8543964692735,4,3,3,433,Champions,1,124.25,160,Clear Protein,Direct / Organic,False
8544025936127,4,3,2,432,Loyal,1,58.4,160,Other,Marketplace,False
8544928334079,4,3,2,432,Loyal,1,29.9,159,Other,Direct / Organic,False
8545138606335,4,4,4,444,Champions,3,314.73,32,Clear Protein,Direct / Organic,True
8545664729343,4,3,2,432,Loyal,1,64.9,159,Lean Protein,Direct / Organic,False
8546939994367,4,4,3,443,Champions,3,92.14,152,Lean Protein,Direct / Organic,False
8546947727615,4,4,3,443,Champions,2,82.71,158,Clear Protein,Direct / Organic,False
8546952511743,4,4,2,442,Loyal,2,53.91,158,Lean Protein,Direct / Organic,False
8546958934271,4,4,2,442,Loyal,2,53.91,158,Other,Direct / Organic,False
8547075129599,4,3,1,431,Loyal,1,22.41,158,Other,Direct / Organic,False
8547081355519,4,4,1,441,Loyal,2,20.61,158,Lean Protein,Direct / Organic,False
8547092037887,4,4,2,442,Loyal,2,61.83,158,Lean Protein,Direct / Organic,False
8547099115775,4,3,4,434,Champions,1,319.57,158,Unknown,Marketplace,False
8547117039871,4,4,2,442,Loyal,2,41.22,158,Other,Direct / Organic,False
8547200139519,4,3,2,432,Loyal,1,45.18,158,Clear Protein,Direct / Organic,False
8547209347327,4,4,2,442,Loyal,2,62.1,158,Clear Protein,Direct / Organic,False
8547268722943,4,3,1,431,Loyal,1,27.57,158,Other,Direct / Organic,False
8547371581695,4,4,3,443,Champions,2,98.91,88,Other,Marketplace,False
8547826270463,4,3,4,434,Champions,1,450.16,158,Other,Marketplace,False
8547969532159,4,4,3,443,Champions,2,131.78,110,Collagen Glow,Direct / Organic,False
8549265113343,4,3,1,431,Loyal,1,24.9,157,Other,Marketplace,False
8549388222719,4,3,3,433,Champions,1,74.0,157,Clear Protein,Direct / Organic,False
8549516935423,4,4,4,444,Champions,2,339.84,73,Lean Protein,Subscription,True
8549543182591,4,3,2,432,Loyal,1,54.6,157,Unknown,Marketplace,False
8549720621311,4,4,3,443,Champions,2,117.3,155,Other,Direct / Organic,False
8549759680767,4,3,1,431,Loyal,1,19.9,157,Accessories,Direct / Organic,False
8550032048383,4,3,1,431,Loyal,1,20.0,157,Other,Direct / Organic,False
8550652379391,4,3,3,433,Champions,1,75.98,156,Accessories,Direct / Organic,False
8551043629311,4,3,2,432,Loyal,1,50.94,156,Other,Marketplace,False
8551074300159,4,3,4,434,Champions,1,444.3,156,Other,Marketplace,False
8551414956287,4,3,1,431,Loyal,1,17.0,156,Other,Direct / Organic,False
8551435534591,4,4,4,444,Champions,2,266.04,153,Lean Protein,Marketplace,False
8551690993919,4,3,4,434,Champions,1,175.15,156,Accessories,Marketplace,False
8551708328191,4,3,3,433,Champions,1,70.27,156,Accessories,Marketplace,False
8552098791679,4,3,3,433,Champions,1,72.59,156,Other,Marketplace,False
8552190968063,4,3,3,433,Champions,1,78.47,156,Clear Protein,Paid Social,False
8552350155007,4,4,3,443,Champions,2,96.47999999999999,116,Soy Protein,Direct / Organic,False
8552373354751,4,3,1,431,Loyal,1,21.59,156,Lean Protein,Paid Social,False
8552494203135,4,4,3,443,Champions,2,68.49,155,Accessories,Direct / Organic,False
8552540373247,4,3,1,431,Loyal,1,27.71,155,Other,Paid Social,False
8552547385599,4,4,4,444,Champions,3,494.47,44,Other,Marketplace,False
8553769697535,4,3,3,433,Champions,1,99.7,155,Other,Direct / Organic,False
8553777037567,4,3,2,432,Loyal,1,30.0,155,Other,Paid Social,False
8554172023039,4,3,1,431,Loyal,1,0.0,155,Other,Direct / Organic,False
8554279305471,4,3,4,434,Champions,1,289.66,155,Unknown,Marketplace,False
8554336551167,4,3,3,433,Champions,1,89.7,152,Clear Protein,Direct / Organic,False
8554395828479,4,4,4,444,Champions,2,259.42,98,Unknown,Subscription,True
8554515103999,4,3,2,432,Loyal,1,30.77,155,Other,Direct / Organic,False
8554830921983,4,3,3,433,Champions,1,97.58,155,Unknown,Direct / Organic,False
8554852090111,4,3,2,432,Loyal,1,50.74,155,Other,Marketplace,False
8556140069119,4,4,2,442,Loyal,2,51.75,151,Lean Protein,Direct / Organic,False
8556208423167,4,3,3,433,Champions,1,129.0,154,Unknown,Paid Social,False
8556559368447,4,3,3,433,Champions,1,74.0,154,Unknown,Paid Social,False
8556600787199,4,3,3,433,Champions,1,93.9,154,Other,Paid Social,False
8556976013567,4,3,4,434,Champions,1,189.8,154,Soy Protein,Paid Social,False
8556993806591,4,4,4,444,Champions,7,726.5600000000001,39,Soy Protein,Direct / Organic,True
8557062422783,4,3,3,433,Champions,1,129.82,154,Unknown,Direct / Organic,False
8557312704767,4,4,2,442,Loyal,2,63.65,146,Unknown,Paid Social,False
8557324959999,4,3,3,433,Champions,1,99.0,154,Unknown,Direct / Organic,False
8557331022079,4,4,2,442,Loyal,2,63.65,154,Other,Direct / Organic,False
8557347143935,4,3,2,432,Loyal,1,34.9,154,Other,Direct / Organic,False
8557492961535,4,4,3,443,Champions,5,105.7,101,Unknown,Subscription,True
8557533462783,4,3,3,433,Champions,1,96.05,153,Unknown,Direct / Organic,False
8557790527743,4,3,3,433,Champions,1,68.75,153,Unknown,Direct / Organic,False
8558481735935,4,4,1,441,Loyal,2,17.67,153,Accessories,Direct / Organic,False
8558670545151,4,3,3,433,Champions,1,101.83,153,Lean Protein,Direct / Organic,False
8558989443327,4,3,2,432,Loyal,1,57.79,153,Unknown,Subscription,True
8559126249727,4,3,3,433,Champions,1,148.9,153,Lean Protein,Marketplace,False
8559524511999,4,3,2,432,Loyal,1,30.0,153,Other,Direct / Organic,False
8559549907199,4,3,4,434,Champions,1,297.51,153,Soy Protein,Marketplace,False
8559607021823,4,4,2,442,Loyal,2,63.65,153,Other,Direct / Organic,False
8559638380799,4,4,1,441,Loyal,2,17.67,153,Other,Direct / Organic,False
8559675343103,4,3,4,434,Champions,1,360.62,153,Other,Marketplace,False
8563254231295,4,3,3,433,Champions,1,74.0,152,Soy Protein,Marketplace,False
8563271074047,4,3,3,433,Champions,1,92.57,152,Collagen Glow,Direct / Organic,False
8563276218623,4,3,3,433,Champions,1,74.0,152,Unknown,Direct / Organic,False
8563279560959,4,3,3,433,Champions,1,109.57,152,Lean Protein,Direct / Organic,False
8563310395647,4,3,3,433,Champions,1,125.56,152,Unknown,Marketplace,False
8563398344959,4,3,1,431,Loyal,1,19.47,152,Clear Protein,Direct / Organic,False
8563400343807,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563407945983,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563469156607,4,4,4,444,Champions,2,460.33,124,Unknown,Subscription,True
8563510575359,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563538952447,4,3,1,431,Loyal,1,19.47,152,Clear Protein,Direct / Organic,False
8563646923007,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563651477759,4,3,2,432,Loyal,1,50.92,152,Lean Protein,Direct / Organic,False
8563654394111,4,3,3,433,Champions,1,109.57,152,Clear Protein,Direct / Organic,False
8563661537535,4,3,2,432,Loyal,1,58.65,152,Clear Protein,Direct / Organic,False
8563666059519,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563678413055,4,3,3,433,Champions,1,84.83,152,Lean Protein,Direct / Organic,False
8563691618559,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563695681791,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563698598143,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563710198015,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563712950527,4,3,2,432,Loyal,1,50.92,152,Lean Protein,Direct / Organic,False
8563759284479,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563790381311,4,3,2,432,Loyal,1,50.92,152,Lean Protein,Direct / Organic,False
8563795656959,4,3,2,432,Loyal,1,58.65,152,Clear Protein,Direct / Organic,False
8563805782271,4,4,3,443,Champions,2,77.86,152,Lean Protein,Direct / Organic,False
8563825737983,4,3,2,432,Loyal,1,50.92,152,Lean Protein,Direct / Organic,False
8563838550271,4,4,4,444,Champions,2,167.16,152,Other,Direct / Organic,False
8563850641663,4,3,3,433,Champions,1,101.83,152,Lean Protein,Direct / Organic,False
8563867615487,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8563880526079,4,3,2,432,Loyal,1,50.92,152,Lean Protein,Direct / Organic,False
8563890585855,4,3,2,432,Loyal,1,58.4,152,Lean Protein,Direct / Organic,False
8563897467135,4,3,2,432,Loyal,1,58.65,152,Clear Protein,Direct / Organic,False
8563903824127,4,3,2,432,Loyal,1,38.93,152,Clear Protein,Direct / Organic,False
8563910377727,4,3,3,433,Champions,1,101.83,152,Lean Protein,Direct / Organic,False
8563929874687,4,3,1,431,Loyal,1,25.5,152,Other,Direct / Organic,False
8563931152639,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8564003668223,4,3,3,433,Champions,1,95.84,152,Lean Protein,Direct / Organic,False
8564032930047,4,3,2,432,Loyal,1,50.92,152,Lean Protein,Direct / Organic,False
8564166590719,4,3,1,431,Loyal,1,19.47,152,Lean Protein,Direct / Organic,False
8564186939647,4,3,2,432,Loyal,1,50.92,152,Lean Protein,Direct / Organic,False
8564224000255,4,3,1,431,Loyal,1,23.39,152,Other,Direct / Organic,False
8564247855359,4,3,3,433,Champions,1,97.33,151,Clear Protein,Direct / Organic,False
8565308817663,4,3,3,433,Champions,1,109.98,151,Accessories,Marketplace,False
8565832941823,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8565853159679,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8565873344767,4,3,2,432,Loyal,1,59.9,151,Lean Protein,Direct / Organic,False
8565881831679,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8565883764991,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8565897199871,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8565900017919,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8565903294719,4,3,1,431,Loyal,1,19.47,151,Clear Protein,Direct / Organic,False
8565911552255,4,3,1,431,Loyal,1,19.47,151,Clear Protein,Direct / Organic,False
8565937897727,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8565941764351,4,3,2,432,Loyal,1,58.4,151,Lean Protein,Direct / Organic,False
8565985870079,4,4,4,444,Champions,2,315.81,82,Lean Protein,Direct / Organic,False
8565993177343,4,3,3,433,Champions,1,70.38,151,Lean Protein,Direct / Organic,False
8565996716287,4,4,2,442,Loyal,2,58.65,141,Clear Protein,Direct / Organic,False
8566036398335,4,3,2,432,Loyal,1,58.65,151,Clear Protein,Direct / Organic,False
8566041575679,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8566054748415,4,3,3,433,Champions,1,121.13,151,Lean Protein,Direct / Organic,False
8566064972031,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566107439359,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566146171135,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566166847743,4,3,2,432,Loyal,1,38.93,151,Clear Protein,Direct / Organic,False
8566174187775,4,3,3,433,Champions,1,143.76,151,Lean Protein,Direct / Organic,False
8566212493567,4,3,2,432,Loyal,1,58.65,151,Clear Protein,Direct / Organic,False
8566224060671,4,4,2,442,Loyal,2,41.93,101,Lean Protein,Direct / Organic,False
8566245687551,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566282322175,4,4,4,444,Champions,3,333.6,77,Clear Protein,Direct / Organic,False
8566291169535,4,4,3,443,Champions,2,132.48000000000002,151,Lean Protein,Direct / Organic,False
8566298018047,4,3,2,432,Loyal,1,58.65,151,Clear Protein,Direct / Organic,False
8566299394303,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566306734335,4,3,2,432,Loyal,1,38.93,151,Lean Protein,Direct / Organic,False
8566316892415,4,3,2,432,Loyal,1,54.96,151,Lean Protein,Direct / Organic,False
8566330687743,4,3,4,434,Champions,1,319.57,151,Unknown,Marketplace,False
8566342418687,4,3,2,432,Loyal,1,33.92,151,Collagen Glow,Direct / Organic,False
8566351986943,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8566369550591,4,3,1,431,Loyal,1,21.92,151,Accessories,Marketplace,False
8566372106495,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566374301951,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566387966207,4,4,4,444,Champions,2,226.87,82,Clear Protein,Direct / Organic,False
8566393471231,4,3,1,431,Loyal,1,0.0,151,Lean Protein,Direct / Organic,False
8566394781951,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566397403391,4,4,1,441,Loyal,2,19.47,151,Other,Direct / Organic,False
8566414967039,4,3,2,432,Loyal,1,55.2,151,Clear Protein,Direct / Organic,False
8566417424639,4,3,2,432,Loyal,1,47.92,151,Lean Protein,Direct / Organic,False
8566426468607,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8566432825599,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8566439543039,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566470443263,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566498787583,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8566500983039,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8566533193983,4,4,3,443,Champions,3,101.84,120,Lean Protein,Direct / Organic,False
8566535815423,4,3,2,432,Loyal,1,38.93,151,Lean Protein,Direct / Organic,False
8566537552127,4,3,2,432,Loyal,1,38.93,151,Lean Protein,Direct / Organic,False
8566540075263,4,3,2,432,Loyal,1,50.92,151,Lean Protein,Direct / Organic,False
8566543155455,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566546628863,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566550790399,4,3,2,432,Loyal,1,51.0,151,Other,Direct / Organic,False
8566574350591,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566689300735,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566692839679,4,3,2,432,Loyal,1,58.65,151,Clear Protein,Direct / Organic,False
8566694215935,4,3,3,433,Champions,1,70.38,151,Lean Protein,Direct / Organic,False
8566696050943,4,3,1,431,Loyal,1,16.92,151,Other,Direct / Organic,False
8566755885311,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566866313471,4,3,1,431,Loyal,1,19.47,151,Lean Protein,Direct / Organic,False
8566887416063,4,4,4,444,Champions,3,353.62,82,Unknown,Direct / Organic,False
8566894854399,4,4,4,444,Champions,3,260.83,30,Lean Protein,Subscription,True
8566936469759,4,3,2,432,Loyal,1,48.52,102,Lean Protein,Subscription,True
8567057121535,4,3,3,433,Champions,1,91.65,151,Lean Protein,Subscription,True
8567092379903,4,4,3,443,Champions,3,132.61,41,Unknown,Subscription,True
8568050450687,4,4,4,444,Champions,2,285.31,140,Lean Protein,Marketplace,False
8568461000959,4,3,2,432,Loyal,1,65.8,150,Other,Marketplace,False
8568634966271,4,3,3,433,Champions,1,86.24,150,Unknown,Marketplace,False
8568995348735,4,3,1,431,Loyal,1,20.54,150,Other,Marketplace,False
8568999969023,4,4,4,444,Champions,2,300.11,135,Other,Marketplace,False
8569062949119,4,4,4,444,Champions,2,266.04,140,Lean Protein,Marketplace,False
8569130156287,4,4,3,443,Champions,2,138.01999999999998,94,Unknown,Direct / Organic,False
8569135431935,4,3,3,433,Champions,1,82.86,150,Clear Protein,Direct / Organic,False
8569205424383,4,4,4,444,Champions,2,246.87,77,Lean Protein,Direct / Organic,True
8569409339647,4,4,4,444,Champions,2,231.12,150,Unknown,Direct / Organic,False
8571733016831,4,3,3,433,Champions,1,133.02,149,Lean Protein,Marketplace,False
8572002271487,4,3,1,431,Loyal,1,28.27,139,Other,Direct / Organic,False
8572274409727,4,3,3,433,Champions,1,114.06,148,Other,Direct / Organic,False
8572917055743,4,3,3,433,Champions,1,74.0,149,Soy Protein,Marketplace,False
8585713811711,4,3,1,431,Loyal,1,26.35,148,Other,Direct / Organic,False
8585756311807,4,3,3,433,Champions,1,74.0,148,Soy Protein,Marketplace,False
8585926672639,4,4,4,444,Champions,2,192.1,109,Lean Protein,Direct / Organic,False
8586074063103,4,3,2,432,Loyal,1,43.56,148,Other,Marketplace,False
8586321101055,4,3,3,433,Champions,1,79.8,148,Collagen Glow,Marketplace,False
8586936746239,4,3,4,434,Champions,1,238.28,147,Unknown,Marketplace,False
8588163645695,4,3,4,434,Champions,1,234.79,147,Unknown,Marketplace,False
8588209455359,4,3,1,431,Loyal,1,18.55,147,Lean Protein,Direct / Organic,False
8588304580863,4,3,1,431,Loyal,1,0.0,147,Clear Protein,Direct / Organic,False
8588569673983,4,3,2,432,Loyal,1,29.9,147,Other,Marketplace,False
8588938084607,4,3,2,432,Loyal,1,50.94,147,Other,Marketplace,False
8590782955775,4,4,4,444,Champions,2,197.24,35,Clear Protein,Subscription,True
8590862254335,4,3,1,431,Loyal,1,0.0,146,Lean Protein,Direct / Organic,False
8591215427839,4,3,3,433,Champions,1,74.0,146,Clear Protein,Direct / Organic,False
8593133437183,4,3,1,431,Loyal,1,21.44,145,Clear Protein,Direct / Organic,False
8593174921471,4,3,1,431,Loyal,1,16.99,145,Clear Protein,Marketplace,False
8593221681407,4,4,3,443,Champions,2,121.72999999999999,140,Accessories,Direct / Organic,False
8593877270783,4,3,2,432,Loyal,1,59.01,145,Other,Marketplace,False
8595239895295,4,3,3,433,Champions,1,110.64,144,Other,Marketplace,False
8595374997759,4,3,3,433,Champions,1,72.97,144,Accessories,Direct / Organic,False
8595943260415,4,3,1,431,Loyal,1,25.61,144,Clear Protein,Affiliate,False
8596015612159,4,3,2,432,Loyal,1,29.23,144,Other,Marketplace,False
8596374290687,4,3,2,432,Loyal,1,40.33,144,Collagen Glow,Direct / Organic,False
8596401619199,4,3,4,434,Champions,1,167.86,144,Clear Protein,Marketplace,False
8596648853759,4,3,3,433,Champions,1,101.61,123,Soy Protein,Subscription,True
8596880883967,4,3,2,432,Loyal,1,43.49,143,Unknown,Marketplace,False
8597882896639,4,4,4,444,Champions,2,262.18,93,Lean Protein,Marketplace,False
8598015181055,4,3,1,431,Loyal,1,26.76,143,Other,Direct / Organic,False
8598344892671,4,3,4,434,Champions,1,177.9,143,Other,Marketplace,False
8598347809023,4,3,1,431,Loyal,1,18.18,143,Lean Protein,Marketplace,False
8598486647039,4,3,3,433,Champions,1,74.0,143,Soy Protein,Marketplace,False
8598644654335,4,3,3,433,Champions,1,95.71,143,Other,Marketplace,False
8598711107839,4,3,4,434,Champions,1,225.71,143,Collagen Glow,Marketplace,False
8598991831295,4,3,3,433,Champions,1,94.32,143,Collagen Glow,Marketplace,False
8599991255295,4,3,3,433,Champions,1,102.43,142,Other,Marketplace,False
8600935039231,4,3,2,432,Loyal,1,31.56,142,Accessories,Marketplace,False
8600986124543,4,3,1,431,Loyal,1,21.92,142,Accessories,Marketplace,False
8601357091071,4,3,2,432,Loyal,1,50.2,142,Other,Marketplace,False
8601382846719,4,3,3,433,Champions,1,75.0,142,Collagen Glow,Marketplace,False
8601384026367,4,3,1,431,Loyal,1,21.6,142,Accessories,Marketplace,False
8602328465663,4,3,3,433,Champions,1,95.71,141,Collagen Glow,Marketplace,False
8602896433407,4,3,4,434,Champions,1,348.3,141,Lean Protein,Subscription,True
8603014627583,4,4,2,442,Loyal,2,62.33,92,Lean Protein,Direct / Organic,False
8603055128831,4,3,3,433,Champions,1,95.68,141,Accessories,Direct / Organic,False
8603275591935,4,3,2,432,Loyal,1,59.01,141,Other,Marketplace,False
8607681282303,4,3,3,433,Champions,1,69.02,140,Clear Protein,Paid Social,False
8607713788159,4,3,3,433,Champions,1,117.3,140,Clear Protein,Direct / Organic,False
8608022495487,4,4,3,443,Champions,2,120.94,66,Other,Direct / Organic,False
8608190365951,4,4,3,443,Champions,2,68.82,83,Soy Protein,Direct / Organic,False
8608285753599,4,3,1,431,Loyal,1,28.19,140,Collagen Glow,Marketplace,False
8608287785215,4,3,2,432,Loyal,1,60.19,140,Lean Protein,Marketplace,False
8608361513215,4,3,4,434,Champions,1,578.52,140,Unknown,Marketplace,False
8608434061567,4,3,2,432,Loyal,1,31.25,140,Lean Protein,Marketplace,False
8608561889535,4,3,3,433,Champions,1,138.0,139,Clear Protein,Direct / Organic,False
8608564019455,4,3,3,433,Champions,1,132.83,139,Lean Protein,Marketplace,False
8608580239615,4,3,3,433,Champions,1,86.24,139,Unknown,Marketplace,False
8608583418111,4,3,3,433,Champions,1,71.53,139,Other,Marketplace,False
8608647676159,4,3,2,432,Loyal,1,59.8,139,Other,Marketplace,False
8608936100095,4,3,3,433,Champions,1,68.81,139,Clear Protein,Paid Social,False
8609849508095,4,3,3,433,Champions,1,72.34,139,Other,Marketplace,False
8609857863935,4,3,1,431,Loyal,1,6.81,139,Other,Marketplace,False
8609862451455,4,3,1,431,Loyal,1,17.8,139,Lean Protein,Marketplace,False
8610101002495,4,3,1,431,Loyal,1,0.0,87,Clear Protein,Direct / Organic,False
8612195041535,4,3,4,434,Champions,1,223.1,138,Soy Protein,Marketplace,False
8612406034687,4,4,4,444,Champions,2,260.95,70,Collagen Glow,Marketplace,False
8612424483071,4,3,2,432,Loyal,1,50.78,138,Lean Protein,Direct / Organic,False
8612801708287,4,3,3,433,Champions,1,80.35,138,Clear Protein,Direct / Organic,False
8613613535487,4,3,3,433,Champions,1,96.45,137,Soy Protein,Marketplace,False
8613663736063,4,3,3,433,Champions,1,69.0,137,Clear Protein,Marketplace,False
8614969213183,4,4,4,444,Champions,2,371.27,86,Unknown,Marketplace,False
8617452929279,4,3,2,432,Loyal,1,43.49,136,Unknown,Marketplace,False
8618087284991,4,3,3,433,Champions,1,129.0,136,Clear Protein,Direct / Organic,False
8618225369343,4,3,3,433,Champions,1,74.0,136,Soy Protein,Marketplace,False
8618428760319,4,4,4,444,Champions,5,665.24,38,Other,Marketplace,False
8618517168383,4,4,4,444,Champions,2,191.42000000000002,112,Other,Marketplace,False
8618675437823,4,3,4,434,Champions,1,170.33,135,Clear Protein,Marketplace,False
8621192282367,4,4,4,444,Champions,4,452.38,50,Lean Protein,Direct / Organic,False
8621587202303,4,3,3,433,Champions,1,83.21,135,Accessories,Direct / Organic,False
8621737640191,4,3,3,433,Champions,1,73.0,135,Soy Protein,Paid Search,False
8621981827327,4,3,3,433,Champions,1,101.7,134,Lean Protein,Direct / Organic,False
8622275821823,4,3,1,431,Loyal,1,21.92,134,Accessories,Marketplace,False
8622782284031,4,3,1,431,Loyal,1,0.0,134,Other,Direct / Organic,False
8622807548159,4,3,2,432,Loyal,1,50.74,134,Other,Marketplace,False
8623323578623,4,3,1,431,Loyal,1,0.0,129,Other,Direct / Organic,False
8623599485183,4,3,2,432,Loyal,1,63.39,134,Unknown,Direct / Organic,False
8623721119999,4,3,1,431,Loyal,1,21.92,134,Accessories,Marketplace,False
8624093233407,4,3,4,434,Champions,1,318.09,134,Other,Marketplace,False
8624777363711,4,4,4,444,Champions,2,511.18,88,Unknown,Marketplace,False
8629353545983,4,3,4,434,Champions,1,160.34,133,Lean Protein,Direct / Organic,False
8629594521855,4,3,1,431,Loyal,1,29.12,133,Other,Direct / Organic,False
8629778284799,4,4,3,443,Champions,2,84.35000000000001,133,Accessories,Direct / Organic,False
8629872853247,4,3,1,431,Loyal,1,22.09,133,Accessories,Marketplace,False
8629921972479,4,3,2,432,Loyal,1,47.92,132,Lean Protein,Direct / Organic,False
8630198698239,4,3,4,434,Champions,1,297.43,133,Soy Protein,Marketplace,False
8630208233727,4,3,3,433,Champions,1,69.17,133,Clear Protein,Paid Social,False
8631633379583,4,3,1,431,Loyal,1,27.78,132,Other,Paid Social,False
8632845959423,4,3,1,431,Loyal,1,28.85,132,Lean Protein,Marketplace,False
8633033228543,4,3,4,434,Champions,1,179.28,132,Collagen Glow,Direct / Organic,False
8633335742719,4,3,2,432,Loyal,1,52.34,132,Lean Protein,Marketplace,False
8633582518527,4,3,4,434,Champions,1,218.85,132,Other,Marketplace,False
8633602900223,4,3,3,433,Champions,1,132.44,132,Accessories,Direct / Organic,False
8633635832063,4,3,1,431,Loyal,1,19.9,132,Accessories,Paid Social,False
8633747996927,4,3,4,434,Champions,1,176.1,132,Soy Protein,Marketplace,False
8633815073023,4,3,3,433,Champions,1,69.8,132,Other,Direct / Organic,False
8633915900159,4,4,3,443,Champions,2,115.74000000000001,79,Clear Protein,Direct / Organic,False
8635114750207,4,3,3,433,Champions,1,131.65,131,Clear Protein,Paid Social,False
8635191984383,4,3,2,432,Loyal,1,56.48,131,Lean Protein,Direct / Organic,False
8637321609471,4,3,2,432,Loyal,1,32.52,130,Other,Direct / Organic,False
8637415096575,4,3,3,433,Champions,1,94.32,130,Collagen Glow,Marketplace,False
8637500195071,4,3,3,433,Champions,1,131.65,130,Clear Protein,Direct / Organic,False
8637598171391,4,4,3,443,Champions,2,77.05,119,Lean Protein,Direct / Organic,False
8639238045951,4,4,4,444,Champions,3,556.8,73,Other,Direct / Organic,False
8639238078719,4,3,2,432,Loyal,1,59.9,129,Lean Protein,Marketplace,False
8639310823679,4,4,4,444,Champions,2,178.92,65,Other,Direct / Organic,False
8639497470207,4,3,2,432,Loyal,1,61.63,129,Lean Protein,Direct / Organic,False
8639714361599,4,3,4,434,Champions,1,239.76,129,Clear Protein,Direct / Organic,False
8639884034303,4,3,1,431,Loyal,1,0.0,129,Other,Direct / Organic,False
8640695632127,4,3,3,433,Champions,1,83.9,129,Clear Protein,Marketplace,False
8642779873535,4,3,3,433,Champions,1,72.59,128,Other,Marketplace,False
8643187900671,4,3,1,431,Loyal,1,0.0,128,Other,Direct / Organic,False
8643237675263,4,3,1,431,Loyal,1,0.0,128,Other,Direct / Organic,False
8643314483455,4,3,4,434,Champions,1,588.21,128,Unknown,Marketplace,False
8644649517311,4,4,3,443,Champions,2,145.53,105,Other,Marketplace,False
8644783702271,4,3,1,431,Loyal,1,24.63,128,Other,Direct / Organic,False
8646768787711,4,4,1,441,Loyal,2,0.0,105,Other,Direct / Organic,False
8647253426431,4,3,1,431,Loyal,1,24.97,127,Accessories,Marketplace,False
8647257587967,4,3,2,432,Loyal,1,56.0,127,Other,Marketplace,False
8649011167487,4,3,3,433,Champions,1,93.42,126,Lean Protein,Direct / Organic,False
8649217278207,4,3,2,432,Loyal,1,57.06,126,Lean Protein,Direct / Organic,False
8650332438783,4,3,2,432,Loyal,1,43.29,125,Unknown,Marketplace,False
8650826612991,4,3,3,433,Champions,1,74.0,125,Soy Protein,Marketplace,False
8650884645119,4,4,4,444,Champions,2,168.25,65,Other,Marketplace,False
8652378013951,4,3,2,432,Loyal,1,53.91,124,Lean Protein,Direct / Organic,False
8652474581247,4,3,2,432,Loyal,1,53.91,124,Lean Protein,Direct / Organic,False
8652478349567,4,3,2,432,Loyal,1,53.91,124,Lean Protein,Direct / Organic,False
8652582355199,4,4,3,443,Champions,2,81.81,94,Lean Protein,Direct / Organic,False
